genes	logFC_TgvDMSO_6h_aTC1	logCPM_TgvDMSO_6h_aTC1	F_TgvDMSO_6h_aTC1	PValue_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	logCPM_TgvDMSO_24h_aTC1	F_TgvDMSO_24h_aTC1	PValue_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	logCPM_Tg_24hv6h_aTC1	F_Tg_24hv6h_aTC1	PValue_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
Usp28	-0.0179131166593723	4.69818860502877	0.0267701927398658	0.873110572346919	0.916197641314856	-0.276701790317635	4.69818860502877	6.15509021660479	0.0312569693161211	0.0917547971664881	-0.258788673658263	4.69818860502877	5.51539305563431	0.0393959682026906	0.156840084864834
9330182L06Rik	-0.0157191105218754	7.03586481546127	0.0266416261196058	0.873412675284797	0.916438643863266	-0.125419082580821	7.03586481546127	1.68377994896767	0.221944907129461	0.366969023131461	-0.109699972058946	7.03586481546127	1.29481173899722	0.280224202107763	0.498579187887416
Golga7	-0.0162494269355604	5.91219978408998	0.0265880104995425	0.873538886991392	0.916495065777849	-0.199350811011961	5.91219978408998	3.94140794973507	0.0735828437433104	0.168654010695718	-0.183101384076401	5.91219978408998	3.36209199209579	0.0949073921879077	0.263847138202902
Nnt	-0.0190156318479094	4.25580092317326	0.0265537602135958	0.8736195942055	0.916503740123382	0.147512299199324	4.25580092317326	1.55732153582424	0.238915490712774	0.38754401211924	0.166527931047234	4.25580092317326	2.05149732006691	0.180873739352016	0.383781326953754
Rabl6	-0.0256436435014073	7.79264911368902	0.0264807626330751	0.87379174118411	0.91660833342686	-0.0251565102553587	7.79264911368902	0.0253862972982149	0.876402851768898	0.924637164824892	0.000487133246048671	7.79264911368902	9.5477376384776e-06	0.997591958698332	0.998144204147987
Fbxo48	0.0196119260040699	4.24683641700914	0.0264324532972886	0.873905825373022	0.916652006517947	-0.0946895395214157	4.24683641700914	0.59096948548201	0.458826830368878	0.608695922851509	-0.114301465525486	4.24683641700914	0.891534980823984	0.366081840534178	0.579320506121129
Cdh11	-0.0209197196527748	4.03917241747322	0.0262974506234495	0.87422518355206	0.916910969269723	0.236944562951051	4.03917241747322	3.27425205010803	0.0987800211991379	0.208120704115153	0.257864282603826	4.03917241747322	4.030324161501	0.0708578433481698	0.221794516091302
Smpd2	-0.0376429964575689	2.88480513896102	0.0261427405616928	0.87459228017103	0.917219954304034	-0.0516689410339441	2.88480513896102	0.0461584017863614	0.833964786522402	0.898673237295071	-0.0140259445763752	2.88480513896102	0.00366295665525436	0.95286539586292	0.975297547808241
Thsd1	-0.0811395193644234	-1.37477662265245	0.0260823943346125	0.874759703070927	0.917319499648021	-0.506443296309199	-1.37477662265245	0.688503791074097	0.425106644346674	0.578085891992158	-0.425303776944776	-1.37477662265245	0.640633003255115	0.441186434573655	0.643747614679005
Ufsp1	-0.0344824671473649	1.79315347292159	0.0259911535632018	0.874953207850644	0.917446377069977	0.365883471357167	1.79315347292159	2.77699207119124	0.124863729536298	0.244623088586751	0.400365938504532	1.79315347292159	3.82719650580182	0.0772793097879803	0.232573222511305
Mrps11	-0.0225425208666014	4.9704794193097	0.0257475181380818	0.875534788173728	0.91791298555117	0.132943342677225	4.9704794193097	0.880714543187864	0.368893368757949	0.525983647969138	0.155485863543826	4.9704794193097	1.23107339853943	0.291730553224017	0.510957748558535
Zbtb7b	-0.0229264844434704	3.84803009871813	0.0257439794067994	0.875543306167525	0.91791298555117	0.265403118700424	3.84803009871813	3.35107396440835	0.095383045640886	0.203333832089046	0.288329603143895	3.84803009871813	4.13969670999124	0.067674088821239	0.216160709862741
Fbxw7	-0.0274343226392572	4.51536635193164	0.0256390141043432	0.875794879938006	0.918100656307536	0.209368548419378	4.51536635193164	1.45684030144179	0.253673002617675	0.404113677803932	0.236802871058635	4.51536635193164	1.91672889052474	0.194662042602196	0.401017629169423
Tagap1	0.0149278612569808	5.911902840404	0.0255614473990138	0.875981154011719	0.918219847602011	0.0943790628471625	5.911902840404	1.01049350543613	0.337175641416503	0.494889352111555	0.0794512015901816	5.911902840404	0.724862922050389	0.413370068789461	0.620913939252554
Pcolce2	0.0238780762972192	2.68862328806096	0.0254929296761354	0.876146092836472	0.918316656993377	0.305410086561109	2.68862328806096	3.96031063312578	0.0729941791448729	0.167882631256305	0.28153201026389	2.68862328806096	3.68318640528673	0.0822661513902745	0.241948431302655
Mir8094	0.0526729318085412	-1.14483204711294	0.0252707126881064	0.87670929630351	0.918830849638172	-0.472572219901001	-1.14483204711294	1.34968237533016	0.271050373094155	0.422719932294737	-0.525245151709542	-1.14483204711294	2.29519370349563	0.159270185348753	0.357245600382201
4930526I15Rik	-0.033307618481754	1.99012450367069	0.0252034473116326	0.876844992720212	0.918896947560352	0.264811552479424	1.99012450367069	1.50264932830193	0.246798343031482	0.396224783530953	0.298119170961178	1.99012450367069	2.13511798999016	0.172956975023799	0.374188038303882
Sphk2	0.0150544728069579	4.83546195716903	0.0251579540994156	0.876954874450101	0.918935984060185	0.161504247396346	4.83546195716903	2.84044528680125	0.121085703583221	0.239519877598528	0.146449774589388	4.83546195716903	2.39426325466662	0.151092038071394	0.347124834879113
Cyfip2	-0.0159673588433342	7.69062424067389	0.0250830897120513	0.8771364159913	0.919050098146743	0.138794031653525	7.69062424067389	1.88845283010123	0.197728303863238	0.338016281648113	0.154761390496859	7.69062424067389	2.3560714630823	0.154081105100225	0.350178186023838
Klrg2	0.0826310440471555	-0.814191040280024	0.0249881651603969	0.877393880136476	0.919168620569356	1.16278763717251	-0.814191040280024	5.20622217002494	0.0444597711290735	0.117139738510004	1.08015659312535	-0.814191040280024	6.49057198982105	0.0279841608871118	0.127817907416512
Mief2	-0.0296798536951889	2.48646220528935	0.0249768014173991	0.877394833276645	0.919168620569356	-0.0972934045237694	2.48646220528935	0.247152200795205	0.629235925388476	0.750550855851324	-0.0676135508285805	2.48646220528935	0.130108233281255	0.725403879476842	0.847048443990134
Eps15	-0.0146104261202625	6.59081968003398	0.0249406020924476	0.877482716312553	0.919184577478591	0.423045585022549	6.59081968003398	20.758542155496	0.00090270467661297	0.00780124287466345	0.437656011142811	6.59081968003398	22.3868634435402	0.000683452907212325	0.0152236728557224
Wdr18	0.0214921872380031	5.44122784736624	0.0245819389634339	0.878358931992447	0.920026261078602	0.111667552038501	5.44122784736624	0.654948477075292	0.436134741030956	0.588572079592957	0.090175364800498	5.44122784736624	0.434260787029312	0.52395956038355	0.709659211150579
Clock	0.0188517301679617	8.04086044990783	0.0245402801738302	0.878461127555233	0.920057134588478	0.209359560354144	8.04086044990783	3.01663710892607	0.111333263340674	0.22605613481132	0.190507830186182	8.04086044990783	2.50554674851084	0.142795194707082	0.33570987200531
Rab2a	-0.0201239320574997	7.64764863309038	0.0243607131077502	0.878902662035322	0.920443380520726	-0.0378906675316868	7.64764863309038	0.0860058558439411	0.774978084354644	0.858902818871299	-0.0177667354741872	7.64764863309038	0.0189727582556174	0.893025628181048	0.943918810564951
4732416N19Rik	0.0465609965094614	0.913113721519404	0.0243068493417942	0.879036699715688	0.920507558748791	-0.222919772630736	0.913113721519404	0.448996885418187	0.517146383500324	0.660435656005461	-0.269480769140197	0.913113721519404	0.795760806861166	0.392168526271171	0.602296211991121
Klc2	-0.0162224433202778	6.03856998057731	0.0240523970213348	0.879664690284657	0.921030902934316	-0.0849016240940029	6.03856998057731	0.650420816631158	0.43767891633078	0.590038747940013	-0.068679180773725	6.03856998057731	0.430038203621212	0.525944710466333	0.71031156651157
Lrch1	-0.0274824893259611	4.76543842119845	0.0240453935748898	0.879682060627432	0.921030902934316	0.124021157431286	4.76543842119845	0.477671243454274	0.504330461445993	0.649113835016755	0.151503646757248	4.76543842119845	0.73011554972681	0.411737222893802	0.619196403667227
Nlgn1	-0.0437451931078004	-0.116672203251146	0.023975161507988	0.879871559465161	0.921094143685605	-1.27418748695281	-0.116672203251146	12.0287047506832	0.00558622611100902	0.0274900555256656	-1.23044229384501	-0.116672203251146	13.7782232202617	0.00368104257784344	0.0393117411752943
Efhc1	0.0676629868987588	-0.350311885867615	0.0239691418490699	0.879888066754997	0.921094143685605	-0.98541948076078	-0.350311885867615	3.02333322698289	0.111150048633997	0.225879428429492	-1.05308246765954	-0.350311885867615	4.48348625771787	0.0588969582568905	0.198794841121594
Setd5	-0.018483217404467	8.55568268967916	0.0238682285362165	0.880122269804262	0.921205206222879	0.0450491200534323	8.55568268967916	0.14148076801933	0.714231131191312	0.815915502959081	0.0635323374578993	8.55568268967916	0.281925341723775	0.606385620163374	0.768016406411369
Fam167a	-0.0319426265052228	1.41723832390801	0.0238416598557949	0.88018903909672	0.921205206222879	0.689342581929704	1.41723832390801	10.8992395452098	0.00740652580337809	0.0333004138110659	0.721285208434927	1.41723832390801	14.2506323314741	0.00327820237610014	0.0371980416703309
Morf4l1	-0.0204345157639063	7.20958192067203	0.0238319604329805	0.880212593900441	0.921205206222879	0.14461096464488	7.20958192067203	1.1877393708639	0.299936342405117	0.454970102850546	0.165045480408786	7.20958192067203	1.55426326653188	0.239347102807981	0.454210221197926
Rpl6	-0.0180623633341341	8.35055250000346	0.0237781252304513	0.880346797972987	0.921269453097952	0.036923529978972	8.35055250000346	0.0991667306346773	0.758942512739731	0.847796280344612	0.0549858933131061	8.35055250000346	0.220373722348365	0.648261368572461	0.797838238608015
Cisd2	0.0195915704222165	6.58178893140416	0.0237196728656556	0.880492688970859	0.921345918522811	0.168267656228634	6.58178893140416	1.7372782101811	0.21525114799983	0.358666867442889	0.148676085806417	6.58178893140416	1.36673804209486	0.267986008022544	0.484642506218014
Irx5	-0.0268100920709213	1.22845167897209	0.0236554935778367	0.880653834274294	0.921438332057424	0.243295022047287	1.22845167897209	1.76930496593318	0.21137929247364	0.354127490515955	0.270105114118208	1.22845167897209	2.58651536257971	0.137128719070831	0.32698242177509
Rnf7	-0.0188893801464633	4.90192407219822	0.0234509287464671	0.881165832787002	0.921897801738291	-0.158058613957139	4.90192407219822	1.60000169218607	0.232998516101383	0.380668546709027	-0.139169233810675	4.90192407219822	1.26598364550881	0.285348129196978	0.504080498547915
Tgfbr3l	-0.0351240454706659	1.30934571078473	0.0233717708627898	0.881365735164511	0.921960753789277	-0.662692976245176	1.30934571078473	6.53420924575951	0.0273978010224615	0.0838277541507679	-0.62756893077451	1.30934571078473	6.74883748217629	0.0254656030521323	0.121137303973058
Ppap2b	-0.0434940145227456	0.0459750964803019	0.0233663313710925	0.881382641161961	0.921960753789277	0.698420900529442	0.0459750964803019	5.83645156057837	0.0350568673356999	0.0997166109557722	0.741914915052188	0.0459750964803019	8.50218593352621	0.0145693120162803	0.0868256880028158
H2-Q2	0.0714603604483367	-1.32994508078707	0.0233358170502968	0.881498199045661	0.921960753789277	0.333837165592806	-1.32994508078707	0.437429157709339	0.522689001215213	0.66516407597816	0.26237680514447	-1.32994508078707	0.389889551181445	0.545755545872685	0.725914546507696
Gopc	-0.016068216307474	6.21385149325551	0.0233111584118226	0.881517486451856	0.921960753789277	-0.0225334942466809	6.21385149325551	0.0453454512327363	0.835409054290228	0.899769758651568	-0.00646527793920688	6.21385149325551	0.00376772436701586	0.952196941499871	0.975297547808241
Creb1	-0.016055683835497	7.63486219162591	0.0231655235647093	0.881885048997577	0.922268940313882	-0.439104491695971	7.63486219162591	17.1507527215356	0.00177292172266818	0.0122775071894898	-0.423048807860474	7.63486219162591	15.9742403798638	0.00225494273789721	0.0302055806629173
Rel	-0.0281401173794111	4.06211572136331	0.0231029085309619	0.882043473794086	0.9222948745969	-0.0449447703825001	4.06211572136331	0.0563670951397239	0.816858105114712	0.887282858626632	-0.016804653003089	4.06211572136331	0.00818112448619379	0.929616094952576	0.963820604223551
Rnf111	0.0185761104252023	5.05193695921049	0.0230692102673006	0.882128784128664	0.9222948745969	0.277576631866481	5.05193695921049	5.06392173033004	0.0467211226451519	0.12135836688115	0.259000521441279	5.05193695921049	4.50876682836101	0.0581504611568237	0.197850904759609
Timm50	-0.031442610788444	5.94656120908809	0.0230183687223697	0.88225765397324	0.9222948745969	-0.161267559905864	5.94656120908809	0.598226002603869	0.45615478925084	0.606799536705039	-0.12982494911742	5.94656120908809	0.391837912851702	0.54457489259783	0.725033112641556
Alms1	-0.0198875738630962	7.69517967565898	0.0230136552450688	0.882269608315999	0.9222948745969	-0.100766020758508	7.69517967565898	0.588074667054129	0.459900059931257	0.609794126834025	-0.0808784468954114	7.69517967565898	0.380182900080344	0.550515314904512	0.729359722776228
Dgat2	-0.0449437384035621	3.35979113849678	0.0230118196417605	0.882274333484531	0.9222948745969	0.494796174687446	3.35979113849678	2.75648192670553	0.126112432924624	0.246359827425146	0.539739913091008	3.35979113849678	3.49106435339637	0.0895585592390836	0.255144087253521
Rpp21	0.0370164608731281	3.00040675904397	0.0227302772671264	0.882990776089879	0.922967556104523	0.122547592300361	3.00040675904397	0.236561215669028	0.636598507359651	0.75619606751613	0.085531131427233	3.00040675904397	0.124232089036479	0.731395751559372	0.850360140482373
Ankra2	-0.0145663891641645	5.25006909648688	0.0224253493069607	0.88377172947957	0.923707552364768	0.0454820011000488	5.25006909648688	0.214968250678098	0.652273980796825	0.76932624645147	0.0600483902642133	5.25006909648688	0.381275545419669	0.54995301952464	0.728815921548733
A230072C01Rik	-0.0239690048844368	2.82150147833048	0.0222249449160273	0.884288151558839	0.924170964275767	-0.403075662871795	2.82150147833048	5.59311599044944	0.0382810073817633	0.105911066125972	-0.379106657987358	2.82150147833048	5.29363235512883	0.0428054311626845	0.16487912637333
Sun3	0.041126584478338	-0.492284524436962	0.0221854725948208	0.884402723207919	0.924191639265593	-1.32267029710513	-0.492284524436962	12.6155004136223	0.00483332642208317	0.0248380365118588	-1.36379688158347	-0.492284524436962	17.0075827380887	0.00184225519229947	0.0262184619718481
Spin2c	0.0411460878494557	1.50161911957449	0.0221609108375185	0.884454028472004	0.924191639265593	0.046703997920567	1.50161911957449	0.0250052392470666	0.877326068712187	0.925225424801749	0.00555791007111127	1.50161911957449	0.000408593395841108	0.984248360392383	0.991536766914915
Cops8	0.0268287886877741	6.93127840105439	0.0220146859416429	0.884832271150327	0.924510520653558	0.0181525491484145	6.93127840105439	0.0100243050089619	0.922115978110726	0.952801375329582	-0.0086762395393596	6.93127840105439	0.00230393321338236	0.962609011990155	0.980361641215547
Rps15a	0.0467931049420442	7.52660748710231	0.0219720831073117	0.88494287131311	0.924521061617293	0.221435700954409	7.52660748710231	0.490358265107773	0.498845647159677	0.644151370469916	0.174642596012365	7.52660748710231	0.306386230353721	0.591387480525392	0.756830148283206
Pink1	-0.0279814350590598	4.76405285363202	0.0219545183754379	0.884988505947442	0.924521061617293	-0.168715626270251	4.76405285363202	0.777171998091676	0.397553042669523	0.55212306211359	-0.140734191211192	4.76405285363202	0.55348410643887	0.473063714837577	0.668887139039453
Ttc21b	-0.0149070860933147	5.22724095826017	0.0217993844977346	0.885392340424971	0.924801554996579	-0.028420768797152	5.22724095826017	0.0776200605478181	0.78590765092369	0.866820992022189	-0.0135136827038373	5.22724095826017	0.0178690501918836	0.896162951423346	0.945800272056071
Mdm1	-0.0153204154315807	7.3014967539137	0.0217815371932118	0.885438892221418	0.924801554996579	-0.514205402877627	7.3014967539137	24.2037800864304	0.000509383447925019	0.00511080046244833	-0.498884987446046	7.3014967539137	22.8802167371446	0.000629983933981977	0.0145183182745719
A230070E04Rik	-0.0217839607431585	3.23186900170562	0.0217441418816907	0.885536595966608	0.924801554996579	-0.460448550870974	3.23186900170562	8.77168617517089	0.0134221245543298	0.0509960119703844	-0.438664590127815	3.23186900170562	8.40681270390802	0.0149752699024445	0.0882062918089978
Kat6a	-0.0298934606568267	7.80510053034093	0.021739206582304	0.885549386562089	0.924801554996579	0.425842740009108	7.80510053034093	4.38691153609502	0.0611012811930042	0.147828000101066	0.455736200665934	7.80510053034093	5.03922842644564	0.0471676575253741	0.174293860043044
Fus	0.0313379431240546	9.04714452404835	0.0216334022840037	0.885826047113444	0.925014125790632	0.275574702021266	9.04714452404835	1.66845686717186	0.223913257791433	0.369595634387112	0.244236758897211	9.04714452404835	1.31287683921098	0.277078565904861	0.495071037399845
Pum2	-0.012700463588958	8.62698731732512	0.0215920714351784	0.885934308453364	0.925050826982913	0.00816572613348937	8.62698731732512	0.00890871407944033	0.926562659436664	0.955331331366039	0.0208661897224474	8.62698731732512	0.0582742908157535	0.813849522733209	0.901416912718223
Ankzf1	-0.0175704279414551	5.94116492314053	0.0213142072576275	0.886664911595904	0.925668119997569	-0.0671525574530225	5.94116492314053	0.307719616195131	0.590592960599342	0.720210326506302	-0.0495821295115674	5.94116492314053	0.169561952065304	0.688703224176981	0.824047020265478
Pign	-0.0142993107880982	6.83975410059118	0.0213115860742295	0.886671826292328	0.925668119997569	-0.0226884106498819	6.83975410059118	0.0532915862352136	0.821825629384947	0.89042951794335	-0.00838909986178368	6.83975410059118	0.00733073735118397	0.933364134115473	0.966123130559516
1110051M20Rik	0.0156138501809413	4.96686045584864	0.0212258229297004	0.886898327670182	0.925828188257685	-0.417663320135582	4.96686045584864	14.6139877735925	0.00302177613462839	0.0176588968384842	-0.433277170316523	4.96686045584864	16.0426689740031	0.00222293709274115	0.0299641800839573
Wbp5	-0.0268006827343997	8.6503871245037	0.0211719885718491	0.887040739642835	0.925900456889791	0.251408433370125	8.6503871245037	1.85818462919216	0.201081478089654	0.342103966228327	0.278209116104524	8.6503871245037	2.27874596933702	0.160369263547218	0.358289232279604
Olfm3	-0.0267979294287654	2.99532645027509	0.0209753719378022	0.887562563889188	0.92634624391392	-0.314894180731018	2.99532645027509	2.60408763908719	0.13592898169057	0.260132918959016	-0.288096251302253	2.99532645027509	2.32604567716886	0.156485701980596	0.353250087243865
