genes	logFC_TgvDMSO_6h_PCCL3	FDR_TgvDMSO_6h_PCCL3	logFC_TgvDMSO_24h_PCCL3	FDR_TgvDMSO_24h_PCCL3	logFC_Tg_24hv6h_PCCL3	FDR_Tg_24hv6h_PCCL3
Rtf1	0.430702799077483	0.221290822284733	0.483022880338771	0.236925442466029	0.0523200812612875	0.910594968913451
Cd7	-1.60290423147449	0.221498185546182	-0.0256743426934073	0.987571134801541	1.57722988878109	0.284789645677368
Trak2	0.237062579827701	0.221599556337094	0.0258007907879678	0.932715204336892	-0.211261789039733	0.330227436777542
RGD1560289	0.480682711135452	0.221599556337094	0.0693180088888258	0.912308484581118	-0.411364702246626	0.347475579168326
Selenoh	-1.04626604486323	0.221833363351921	-0.985819892257392	0.325459272326284	0.0604461526058397	0.961895160481036
Serping1	-0.896208340649119	0.22204801961493	-2.7617808012243	0.0154261668298981	-1.86557246057518	0.10411539116891
Dtwd2	-0.486727471188157	0.222276416150857	-0.932355278135541	0.0520177520095495	-0.445627806947384	0.327491969375661
Pex19	-0.542050883861292	0.222451944620064	-0.36637385628384	0.492734171382643	0.175677027577451	0.7467562073404
Mbtps2	0.395899789455137	0.222727888208884	0.554626462639578	0.140020564695463	0.158726673184441	0.676824170191382
Fstl1	-1.12379513031632	0.222748081572997	-0.684611312813416	0.506472356509287	0.439183817502901	0.714063416890094
Tnfsf12	-0.931876598880616	0.222748081572997	0.123808417935281	0.905693384764145	1.0556850168159	0.212944983355331
Mtrf1l	0.363621884036071	0.222898781220774	0.00628672178918409	0.989281982852068	-0.357335162246887	0.284252281720682
Ndufa6	-0.557552221212171	0.222925580409878	0.203605135069439	0.741815310538537	0.761157356281609	0.142915104384268
Xkr8	-0.476704844039411	0.22296513222174	0.354265308798367	0.435564180849152	0.830970152837777	0.0713116282941665
Ndufa5	-0.634987602420188	0.223025029068768	-0.0249238022041907	0.976650709057816	0.610063800215997	0.295270842621166
Ubxn1	0.5288693289241	0.223025029068768	0.715495301338644	0.155890762839809	0.186625972414544	0.718484152749336
Spata31d1d	1.10246714896708	0.223025029068768	0.313602734227779	0.821146913766884	-0.788864414739306	0.417739688524087
Scd	0.67500651244713	0.223025029068768	1.11143219123149	0.0882488710102438	0.436425678784356	0.483612043154417
Ttc14	0.49415605575602	0.223144062090904	0.0797074947852541	0.899220032129637	-0.414448560970766	0.359848426302055
Syngr1	-0.67259349976991	0.223169030045355	-0.824349033436572	0.197895418107222	-0.151755533666662	0.826750783650297
Nol10	0.32613154643248	0.223169030045355	0.201716087030131	0.545726680032948	-0.12441545940235	0.69537906014541
Apex2	0.368135190582464	0.223412970362719	0.051411544060477	0.915042465401344	-0.316723646521987	0.348509526692297
Ccdc34	-0.88563329918153	0.223412970362719	-1.1071349967561	0.189083881201345	-0.221501697574567	0.806971776597229
Atp5g3	-0.606265913774397	0.223462649943199	-0.492114711416832	0.409708235403102	0.114151202357565	0.856568633273086
Ap2b1	0.278855215422429	0.223462649943199	0.179110655564004	0.528880253032075	-0.0997445598584246	0.71673195067029
Orc3	-0.324970613234679	0.223635909618187	-0.136392605054222	0.70074687001454	0.188578008180457	0.535869268273952
Bloc1s4	0.431524369053139	0.224114153587731	0.418633997841825	0.310343328178904	-0.0128903712113149	0.978227977439797
Pgrmc1	-0.241865674799751	0.224265721481076	0.0876635986344285	0.74732146529145	0.32952927343418	0.145056994339806
Lemd3	0.267769389071914	0.224265721481076	0.110787644773537	0.707534840257593	-0.156981744298377	0.530990332126988
Ndufa8	-0.476670215681275	0.224265721481076	-0.2658688405604	0.590533613647876	0.210801375120876	0.644972335405725
Syngr4	-1.45178783708073	0.224309807733676	0.236779141224016	0.862858233610778	1.68856697830474	0.19321643154143
Pik3r4	-0.300058222331343	0.224322384622049	-0.115314858774411	0.730423794540638	0.184743363556932	0.509107548022942
Pcdh7	0.419010489415297	0.224322384622049	0.560031541285624	0.16147235515747	0.141021051870327	0.732671164184777
Prcc	0.256289373358391	0.224322384622049	0.0203319815329224	0.950539133223769	-0.235957391825469	0.31791983958217
Ptpn6	-0.337636396066621	0.224626616612708	0.463881483682879	0.143797764155551	0.8015178797495	0.0257246994417798
Cacna1d	-0.96843673058238	0.224626616612708	0.416548959333267	0.615390396166174	1.38498568991565	0.113804788412161
Zbtb12	-0.460810557986305	0.224631892274323	-0.445895674468856	0.312913233907095	0.0149148835174484	0.978196280473953
S100pbp	0.274962206445158	0.224675517044948	0.105814313326886	0.73114577250065	-0.169147893118271	0.509313548146116
Cers4	-0.60152260472289	0.224675517044948	-0.493473810018518	0.404994957300464	0.108048794704372	0.863301947461945
Pepd	-0.3601320043544	0.225623800798365	-0.0840540790739726	0.848925415779201	0.276077925280427	0.405604877302133
Rbpjl	-0.630831528580715	0.225832363312975	-0.344543875289838	0.598594763566474	0.286287653290877	0.636658858482824
Ppara	-0.661253156305146	0.225854530831112	0.2779949746577	0.68160337481807	0.939248130962846	0.127659793397948
Sqor	-0.526360215049978	0.225854530831112	0.260058996153849	0.634310846777426	0.786419211203827	0.115189531716154
Kpnb1	0.333638679121948	0.225854530831112	-0.0271800449520647	0.949575757200904	-0.360818724074012	0.241925842549894
Tmem123	0.346684366391799	0.226267393198657	-0.295015786826369	0.38829448689553	-0.641700153218168	0.0628596207580711
Tab2	0.502193565852711	0.226382304891862	0.204417886161463	0.71414037697918	-0.297775679691248	0.527329085339536
Nsrp1	0.901905727718003	0.226565384453165	0.292685407685435	0.778391139294667	-0.609220320032568	0.466566501031436
Pcdha4	-1.04150978783681	0.227419127246641	-1.23262157447332	0.211799329610317	-0.191111786636515	0.884264043820833
Fam89b	-0.414477494324266	0.227589117158017	-0.09355220531598	0.855521918717079	0.320925289008286	0.402939601693805
Polr3c	-0.352524106151323	0.227589117158017	0.185279140629132	0.61650560333853	0.537803246780455	0.110056549643955
Nckap1	0.351313890772568	0.227692266234342	0.263129446424354	0.458004627124608	-0.0881844443482145	0.805228608598139
RGD1564482	-1.06918297683825	0.227724479068774	-0.912594049907095	0.359706762009222	0.15658892693115	0.903339850474314
Stxbp5	0.481492366527844	0.227879947348986	0.0536819373998391	0.932257884356462	-0.427810429128005	0.337258008471158
Ssh3	-0.369446183693855	0.227879947348986	-0.124043547684719	0.769757211563266	0.245402636009136	0.477371571588386
Pank4	-0.311719927731583	0.227879947348986	-0.488655131585661	0.105250447101215	-0.176935203854078	0.55022940885932
Ints12	0.289423846490036	0.228159032591001	-0.240876744315337	0.404400729763691	-0.530300590805373	0.0661155286834596
Mpdu1	-0.44166033027967	0.228185622874896	-0.163450902869747	0.743627885722104	0.278209427409923	0.502279686410106
ST7	0.389456361224667	0.228193107919478	-0.465149583004794	0.217453919364598	-0.854605944229461	0.0365576209275101
Tm9sf1	-0.42948608402564	0.228219986158044	0.219293598907098	0.631101560345287	0.648779682932738	0.114239443109999
Rnmt	0.240781140843747	0.228278243429851	0.181087128512462	0.456721435728158	-0.0596940123312855	0.807700862564768
Dhx38	0.400325399030632	0.228390879322297	0.275670773491611	0.501160826436084	-0.12465462553902	0.755425521375507
Tspan4	-1.63103413802459	0.228390879322297	-2.04769508653337	0.202150475577799	-0.416660948508775	0.852145561796464
Actr5	-0.521415685644721	0.228671143730159	-0.029467510608421	0.965151759187392	0.4919481750363	0.310024153614967
Immt	0.384578331453624	0.229003316100429	0.111514422099333	0.806720236385704	-0.27306390935429	0.446055915087972
Cep131	-0.367560537238997	0.229003316100429	-0.343186482915667	0.33975574685654	0.0243740543233302	0.956812231524958
Vsig10	-0.379121332773662	0.229361619134121	-0.206074177398344	0.605501406297224	0.173047155375318	0.637570621638163
Asmt	1.09925900864235	0.229929438053946	0.798231436807407	0.48521816083368	-0.301027571834946	0.762290285112979
Prmt7	-0.349852724270331	0.230078294249015	0.0157711378818426	0.974271396880002	0.365623862152173	0.261368536215854
Eif2s3y	0.301423770140755	0.230078294249015	-0.0154147437371524	0.970185980637853	-0.316838513877907	0.259473472826494
Msln	-0.539695086344885	0.230078314466399	-1.2203743245397	0.0330994035989732	-0.680679238194815	0.220078908234174
Rfx7	0.466739000949655	0.230079121269333	0.28246860904297	0.56262216163402	-0.184270391906685	0.688896416722669
Ubr2	-0.27265527557527	0.230105850844534	0.116456731578818	0.7004569081046	0.389112007154088	0.132594390680657
Myh9l1	1.50143005927058	0.230105850844534	0.0980193952666907	0.960444571130144	-1.40341066400389	0.316551951624924
Grin1	-1.03136944338528	0.230194013531956	-0.367125315032337	0.734870084945208	0.664244128352946	0.504949610890814
Alg9	-0.339419254008419	0.230944220345346	0.307221498013861	0.347920735483616	0.64664075202228	0.0574860939517937
Nfe2	1.036708714998	0.230973561233441	3.07385137313124	0.00435114792407382	2.03714265813324	0.0265163325388894
Stam2	0.470854374553352	0.231101007838043	0.256331165240763	0.608908171532794	-0.21452320931259	0.63795233100281
Erbb2	-0.415946054088934	0.231112579785431	-0.369567385637902	0.36803338691481	0.0463786684510325	0.920449713189343
Nuak2	-0.517331677422725	0.231112579785431	-0.609874778632504	0.221437601699936	-0.0925431012097786	0.869108409045292
Dnajc24	-0.608307876279051	0.231249717996197	-0.365154950841178	0.560511382575195	0.243152925437873	0.688810892990932
Ankrd16	-0.753006268534776	0.231249717996197	0.114215004897679	0.894904748267739	0.867221273432455	0.212944983355331
Rac1	0.261986014051244	0.231278559245184	0.137110445321547	0.625242859614968	-0.124875568729697	0.621202763766614
Depdc1b	-0.59317672447186	0.231347668417848	-2.22594888358204	0.00364573289832223	-1.63277215911018	0.0224609069285664
Gspt1	1.28997035776534	0.2314139845406	1.201800267852	0.341584897613041	-0.0881700899133389	0.953491551930856
Abhd4	-0.397158578605022	0.231454157589847	0.12434235657661	0.790748252493913	0.521500935181632	0.164895173883487
Tmem170b	0.482068926236233	0.231604751469544	-0.160283964648027	0.781093841097153	-0.642352890884259	0.161945990639661
Slc12a8	-1.39244120736168	0.231604751469544	-0.125019450175594	0.932846217736575	1.26742175718608	0.33704748700281
Anapc5	-0.313095523072785	0.231746994634719	-0.253198761136302	0.422291443627769	0.0598967619364828	0.857084358474564
Rpl36	-0.503306330384904	0.231880570475245	-0.481585831639701	0.33086839529656	0.0217204987452025	0.972590200930656
Cox8a	-0.729942552344644	0.231904799663497	-0.598286529408004	0.413776658413342	0.13165602293664	0.864612336228381
Sh2b2	0.419740278431401	0.23195095175101	-0.258059889135083	0.563295221426231	-0.677800167566484	0.0993449442568384
Nipa2	-0.286024296682562	0.232173976018018	-0.22746082933689	0.431780180774185	0.0585634673456727	0.846070117003899
Top3b	-0.253900666345488	0.232235488237618	-0.0184626152407408	0.956257126351193	0.235438051104747	0.322487121967213
Car11	-0.636864675119119	0.232762851739268	0.214745021041404	0.759747604038314	0.851609696160523	0.15585048497157
Pla2g5	-0.669328263054692	0.232762851739268	-0.840095018722864	0.196043070125125	-0.170766755668172	0.806610819835904
Scn5a	0.340214107754718	0.232977365470359	-1.10550831370421	0.005735556821115	-1.44572242145893	0.00247085425871109
Tctn2	-0.419638543329477	0.233015317064228	-0.0945271379584662	0.85679196588898	0.32511140537101	0.409060452378267
Tamm41	-0.347244366454166	0.233019583174052	-0.00366547139895124	0.993750001877057	0.343578895055215	0.291344330245289
Tmem132a	-0.616675020983494	0.233019583174052	-0.866629875688168	0.150130939711437	-0.249954854704674	0.68314017965711
Zfp689	-0.387610553931296	0.233019583174052	-0.737352657762648	0.0572771402185275	-0.349742103831352	0.346264522592728
Lgalsl	0.392875449590781	0.233211386322858	0.447421515273582	0.241113062805026	0.0545460656828015	0.899383061244589
Slc45a3	-0.74501500487566	0.233262712122232	-1.11697042962036	0.128082152069957	-0.371955424744703	0.631912491997976
Smarcd1	-0.288295306351722	0.233305427815137	-0.490216149170507	0.083889414484796	-0.201920842818784	0.459169330350596
Cat	-0.422047911498583	0.233308589539477	0.722950102002123	0.0819112674577575	1.14499801350071	0.0179225043797669
Smu1	0.260644723780317	0.233308589539477	0.0844926267248623	0.783329715173048	-0.176152097055454	0.474314235924715
Suox	-0.632780651504534	0.233308589539477	-0.24175615502129	0.734131060295285	0.391024496483243	0.517013880765215
Trip6	0.81799123152619	0.233472562516489	-0.269427775751171	0.780828462591832	-1.08741900727736	0.164023711097182
Zfp597	0.425991195330513	0.233472562516489	-0.0559515649363928	0.92232478208861	-0.481942760266906	0.230801544636347
Tmed4	-0.286398968186318	0.233472562516489	0.200862164108239	0.495951376138072	0.487261132294557	0.0841787525162676
Ercc2	-0.408892577758198	0.233723990310675	-0.469670696104607	0.238094060002303	-0.0607781183464094	0.893354970316704
Parp9	-0.434735900235243	0.233766599003296	-0.181321741131924	0.710388345138272	0.253414159103318	0.542674611794
Smpd2	0.30174003779926	0.233842773151651	0.837936609847262	0.0116354115288596	0.536196572048001	0.0722830856962674
Stx4	0.396666850159662	0.233842773151651	0.728721137999341	0.0644982720329179	0.332054287839679	0.370689026415565
Ndufb3	-0.571945066845081	0.23419257480763	-0.0676945154870779	0.928922106425869	0.504250551358003	0.348509526692297
Itga11	1.15878334923731	0.234301648329617	0.328306459091922	0.826925384445321	-0.830476890145392	0.42967064231287
Slirp	-0.781470810241596	0.234466499672068	-0.175994814623177	0.85679196588898	0.605475995618418	0.40979848433441
Bud31	0.377050114338114	0.234473489035173	0.349518289144892	0.350036427917885	-0.0275318251932223	0.95330804436992
Vdac1	-0.318341464266973	0.234578907873275	0.216846768699819	0.513610026136244	0.535188232966792	0.0884540416595934
Rps6ka4	-0.512052478811008	0.234655578881836	-0.107494103178744	0.86902378168055	0.404558375632264	0.400916795727977
RGD1562608	-0.484621521917777	0.234655578881836	0.0170415043494802	0.978327257001389	0.501663026267258	0.27177951350718
Cav3	-0.977061255500926	0.2347086947807	0.260098184962074	0.793649522736824	1.237159440463	0.172801046118215
Aoc2-ps1	0.666244629945133	0.23492304527886	0.127488888835279	0.884109676001785	-0.538755741109854	0.385276131020052
Tanc1	0.329833863542685	0.23492304527886	-0.391543048166125	0.2256544126557	-0.721376911708809	0.0386902983296985
Akr1c12	-0.398542215169781	0.235164146873884	-0.160820913186398	0.718529439597141	0.237721301983383	0.536690673304874
Ccdc62	-0.405432145660623	0.23520051964325	-0.0280128961149274	0.958043875232608	0.377419249545696	0.324364435881556
Sirt4	-0.82193878903914	0.23520051964325	0.390129753134546	0.63167782940032	1.21206854217369	0.119864105517856
Lrrc43	-1.13056855598827	0.235314653525824	1.05538561056099	0.177656066624253	2.18595416654927	0.0338645346616009
Lnc134	-0.576542344824408	0.235679380606101	0.0722731106263571	0.922040009311714	0.648815455450765	0.232528932106067
Gapdh	-0.441793421294448	0.236153786850927	0.464393317634923	0.2862044340999	0.906186738929372	0.0482476338581764
Ppp5c	-0.283830602387659	0.236153786850927	-0.30499851931298	0.274739871346104	-0.0211679169253207	0.952786601973352
Dclre1b	-0.543122514828747	0.236153786850927	-0.483582679551675	0.372311611072677	0.0595398352770713	0.922252864518402
Dynll2	-0.383623790321192	0.236201326402622	0.259659534848788	0.517734675343372	0.64328332516998	0.0903013805298304
Tyk2	-0.411177430561794	0.236324736100702	-0.0460577107217939	0.932504711540639	0.36511971984	0.347387251007413
Coa3	-0.425032524611195	0.236882352642055	0.0887948476689364	0.869763721522115	0.513827372280131	0.203309086934773
Jup	-0.290072985585862	0.236882352642055	0.0108602695536449	0.977911624654326	0.300933255139507	0.272325034677008
Smtnl1	-1.33498726183962	0.237147613011119	-3.16020038223535	0.052020237996828	-1.82521312039573	0.322487121967213
Tspyl1	0.277382224744152	0.237168515124185	-0.0312175649448258	0.93272326930161	-0.308599789688978	0.240413350257316
Taf5	0.404498874369435	0.23725547662506	-0.205748050588492	0.645742029937802	-0.610246924957928	0.122278913962093
Rnf14	0.307682959670388	0.237552387241771	0.373334675071974	0.216729741449956	0.0656517154015862	0.840599806979151
Mplkip	-0.406113599276787	0.237956569781652	-0.0715161516221586	0.891892360814486	0.334597447654628	0.384115285198711
